,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
7406,28,7,1,7,0,0,2,1,6,0,135,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7407,31,2,1,2,1,2,0,1,6,0,70,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7408,58,3,1,0,1,2,0,1,6,0,652,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7409,37,6,1,2,0,0,0,1,6,0,327,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7410,43,3,1,0,1,0,0,1,6,0,246,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7411,37,9,2,6,0,2,0,1,6,0,295,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7412,37,9,2,6,0,0,0,1,6,0,255,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7413,35,7,2,3,0,2,0,1,6,0,523,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7414,30,1,2,0,1,0,0,1,6,0,130,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7415,34,7,1,3,0,0,0,1,6,0,103,5,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7416,30,7,1,3,1,0,0,1,6,0,205,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7417,37,9,1,5,1,1,1,1,6,0,92,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7418,38,1,1,3,0,2,0,1,6,0,107,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7419,30,0,1,6,0,0,0,1,6,0,864,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,1
7420,25,9,2,5,0,2,0,1,6,0,65,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7421,41,0,0,3,0,0,0,1,6,0,556,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7422,25,8,2,3,0,0,0,1,6,0,115,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7423,26,9,1,5,0,0,0,1,6,0,180,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7424,37,0,1,6,0,0,0,1,6,0,87,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7425,44,4,0,2,1,0,0,1,6,0,70,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7426,39,9,1,5,0,2,0,1,6,0,435,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7427,49,0,0,3,0,0,0,1,6,0,132,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7428,41,0,1,3,0,0,0,1,6,0,312,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7429,33,0,1,3,0,0,0,1,6,0,283,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7430,30,0,1,6,0,2,2,1,6,0,182,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7431,37,1,2,7,1,0,0,1,6,0,379,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7432,33,4,1,2,1,0,0,1,6,0,127,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7433,35,4,2,7,0,0,0,1,6,0,126,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7434,35,3,1,0,0,0,0,1,6,0,91,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7435,45,1,0,2,0,1,1,1,6,0,78,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7436,40,9,1,6,0,0,0,1,6,0,417,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7437,43,1,0,0,1,2,0,1,6,0,618,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,1
7438,39,9,1,6,1,2,0,1,6,0,407,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7439,32,9,2,6,0,2,0,1,6,0,160,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7440,45,1,0,2,0,0,0,1,6,0,171,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7441,29,9,1,5,0,0,0,1,6,0,210,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7442,36,3,1,3,0,2,2,1,6,0,135,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7443,35,1,0,2,0,2,0,1,6,0,461,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7444,25,1,1,2,1,2,0,1,6,0,763,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,1
7445,27,0,2,3,1,0,0,1,6,0,682,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,1
7446,40,0,1,3,0,0,0,1,6,0,171,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7447,46,3,1,0,0,0,0,1,6,0,68,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7448,30,7,2,5,0,2,0,1,6,0,120,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7449,52,1,2,7,1,0,0,1,6,0,67,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7450,36,0,1,3,0,0,0,1,6,0,381,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7451,32,1,1,5,0,0,0,1,6,0,278,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7452,43,1,1,0,1,0,2,1,6,0,126,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7453,26,1,2,2,0,2,0,1,6,0,149,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7454,56,9,1,0,1,0,0,1,6,0,95,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7455,32,1,1,2,0,0,0,1,6,0,197,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7456,43,1,1,0,1,2,0,1,6,0,38,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7457,40,4,0,6,1,2,2,1,6,0,201,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7458,30,1,1,0,1,2,0,1,6,0,176,4,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7459,26,0,1,3,0,2,0,1,6,0,61,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7460,42,10,0,3,0,0,0,1,6,0,275,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7461,32,1,1,0,0,0,0,1,6,0,201,4,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7462,33,0,1,6,0,0,0,1,6,0,724,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7463,42,1,1,2,1,2,0,1,6,0,143,4,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7464,43,0,1,6,0,0,0,1,6,0,197,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7465,26,0,2,3,0,0,2,1,6,0,143,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7466,41,1,1,0,0,2,0,1,6,0,153,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7467,39,9,1,5,0,0,0,1,6,0,197,12,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7468,26,7,2,7,0,2,0,1,6,0,536,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7469,48,1,1,5,0,0,0,1,6,0,120,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7470,47,1,1,1,1,2,0,1,6,0,604,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,1
7471,41,0,1,6,0,0,0,1,6,0,254,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7472,37,1,2,2,1,0,0,1,6,0,121,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7473,60,0,1,3,0,2,0,1,6,0,118,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7474,24,9,2,5,1,2,2,1,6,0,447,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7475,52,7,1,3,1,1,1,1,6,0,854,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,1
7476,44,1,1,0,0,2,0,1,6,0,151,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7477,30,7,1,3,0,2,2,1,6,0,114,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7478,50,9,1,5,0,2,0,1,6,0,855,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,1
7479,30,1,1,2,1,0,0,1,6,0,115,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7480,30,7,1,3,0,0,0,1,6,0,274,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7481,35,1,1,7,0,0,0,1,6,0,100,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7482,27,7,2,3,0,0,0,1,6,0,156,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7483,53,9,1,5,1,2,0,1,6,0,153,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7484,53,9,1,5,1,2,0,1,6,0,264,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7485,57,7,0,3,0,0,0,1,6,0,251,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7486,31,7,1,3,0,0,0,1,6,0,1269,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,1
7487,25,0,2,7,0,0,0,1,6,0,48,4,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7488,44,9,1,5,1,0,0,1,6,0,119,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7489,47,0,2,6,0,0,0,1,6,0,104,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7490,28,9,2,5,0,2,0,1,6,0,65,13,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7491,44,9,1,3,0,0,0,1,6,0,75,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7492,46,1,0,0,0,2,0,1,6,0,157,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7493,38,1,2,2,1,2,0,1,6,0,565,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7494,29,0,1,6,0,0,0,1,6,0,165,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7495,46,10,0,2,0,0,0,1,6,0,314,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7496,41,0,0,3,0,2,0,1,6,0,109,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7497,38,1,2,2,0,2,0,1,6,0,219,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7498,25,0,2,7,0,0,0,1,6,0,60,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7499,24,1,1,2,1,2,0,1,6,0,385,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7500,30,0,1,7,0,2,0,1,6,0,96,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7501,37,0,1,3,0,0,0,1,6,0,868,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7502,60,1,1,0,1,2,0,1,6,0,161,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7503,38,9,1,5,0,0,0,1,6,0,448,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7504,33,0,1,7,0,1,1,1,6,0,137,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7505,47,0,1,6,1,2,0,1,6,0,155,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7506,45,11,1,7,0,0,0,1,6,0,633,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7507,55,9,1,6,0,0,0,1,6,0,58,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7508,31,1,1,2,0,2,0,1,6,0,127,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7509,37,0,0,3,1,0,0,1,6,0,99,8,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7510,46,9,1,6,0,2,0,1,6,0,170,4,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7511,39,0,1,6,0,0,0,1,6,0,208,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7512,30,1,1,7,1,2,2,1,6,0,129,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7513,46,4,1,2,0,0,0,1,6,0,134,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7514,43,0,1,6,0,0,0,1,6,0,129,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7515,28,9,2,3,0,0,0,1,6,0,184,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7516,53,6,1,6,0,0,0,1,6,0,371,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7517,54,7,1,7,0,0,0,1,6,0,270,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7518,28,7,2,3,0,0,0,1,6,0,145,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7519,33,9,1,3,0,2,0,1,6,0,136,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7520,36,10,1,2,0,0,0,1,6,0,363,8,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7521,38,1,1,7,0,2,0,1,6,0,63,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7522,59,2,0,3,0,0,0,1,6,0,143,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7523,36,1,2,1,0,2,0,1,6,0,56,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7524,43,1,1,2,1,2,0,1,6,0,226,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7525,49,1,1,0,1,2,2,1,6,0,35,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7526,36,1,1,2,0,0,2,1,6,0,298,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7527,47,6,1,7,1,2,0,1,6,0,158,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7528,32,0,2,6,0,0,0,1,6,0,47,8,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7529,49,6,2,2,0,2,2,1,6,0,827,5,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7530,34,0,1,6,0,0,0,1,6,0,83,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7531,37,0,2,6,0,0,2,1,6,0,570,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7532,41,0,1,5,1,2,0,1,6,0,72,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7533,23,7,2,3,0,0,0,1,6,0,557,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7534,26,9,1,5,0,0,0,1,6,0,59,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7535,54,0,1,0,1,1,1,1,6,0,296,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7536,46,0,1,6,1,0,0,1,6,0,38,5,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7537,31,0,1,3,0,0,0,1,6,0,170,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7538,37,0,1,3,0,2,0,1,6,0,422,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7539,53,0,2,6,1,1,1,1,6,0,230,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7540,54,3,0,0,1,2,0,1,6,0,141,9,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7541,31,7,2,3,0,0,0,1,6,0,76,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7542,41,2,1,6,0,2,0,1,6,0,691,10,999,0,1,1.1,93.994,-36.4,4.864,5191.0,1
7543,30,0,1,6,0,2,0,1,6,0,238,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7544,56,1,1,0,1,0,0,1,6,0,1097,15,999,0,1,1.1,93.994,-36.4,4.864,5191.0,1
7545,33,7,2,3,0,2,0,1,6,0,111,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7546,33,0,1,3,0,0,2,1,6,0,84,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7547,34,0,1,6,0,0,0,1,6,0,371,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7548,34,0,1,6,0,2,0,1,6,0,103,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7549,39,1,1,1,0,0,0,1,6,0,206,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7550,43,1,1,2,1,0,0,1,6,0,1500,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,1
7551,30,7,1,3,0,2,0,1,6,0,265,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7552,55,1,1,1,1,0,0,1,6,0,567,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7553,28,1,1,2,0,0,0,1,6,0,254,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7554,59,9,1,7,0,0,0,1,6,0,464,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7555,37,1,1,3,0,0,0,1,6,0,1236,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,1
7556,33,1,1,0,0,0,0,1,6,0,33,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7557,33,9,2,5,1,2,0,1,6,0,613,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7558,25,1,2,3,0,0,0,1,6,0,1212,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7559,32,0,2,6,1,0,0,1,6,0,96,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7560,48,6,1,3,1,2,0,1,6,0,171,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7561,43,9,1,5,1,2,0,1,6,0,53,5,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7562,38,1,2,2,1,0,0,1,6,0,91,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7563,42,9,1,5,1,2,0,1,6,0,185,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7564,43,9,0,5,0,2,0,1,6,0,201,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7565,41,9,2,6,1,0,2,1,6,0,169,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7566,46,0,1,3,0,0,0,1,6,0,515,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7567,44,9,1,5,1,2,0,1,6,0,388,7,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7568,35,1,1,1,0,2,0,1,6,0,178,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7569,53,3,0,0,0,2,0,1,6,0,422,9,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7570,29,7,1,3,0,0,0,1,6,0,76,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7571,29,9,1,5,0,0,0,1,6,0,886,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,1
7572,51,5,0,2,0,0,0,1,6,0,296,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7573,33,9,3,5,1,2,0,1,6,0,378,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7574,41,9,2,5,0,1,1,1,6,0,136,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7575,33,7,1,0,0,0,0,1,6,0,58,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7576,35,0,1,6,0,0,0,1,6,0,60,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7577,56,1,1,5,0,1,1,1,6,0,340,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7578,36,1,2,2,0,0,0,1,6,0,522,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7579,39,4,1,2,0,2,0,1,6,0,159,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7580,25,0,2,3,0,0,0,1,6,0,113,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7581,26,7,2,3,0,2,0,1,6,0,123,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7582,46,1,1,2,1,0,0,1,6,0,306,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7583,40,0,1,5,0,0,2,1,6,0,148,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7584,32,9,1,5,0,2,0,1,6,0,322,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7585,59,5,2,3,0,0,0,1,6,0,475,4,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7586,38,0,0,3,0,2,0,1,6,0,224,5,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7587,30,1,1,1,0,0,0,1,6,0,88,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7588,48,2,1,7,1,0,0,1,6,0,509,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7589,49,1,0,3,0,0,0,1,6,0,152,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7590,47,11,1,7,1,0,0,1,6,0,147,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7591,37,4,1,6,0,2,0,1,6,0,97,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7592,39,1,0,2,0,2,0,1,6,0,113,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7593,31,0,1,2,0,2,0,1,6,0,465,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7594,31,0,1,6,0,0,0,1,6,0,294,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7595,48,0,0,6,0,2,0,1,6,0,224,4,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7596,41,7,1,3,1,2,0,1,6,0,58,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7597,29,7,1,7,0,2,0,1,6,0,137,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7598,49,2,1,6,0,2,0,1,6,0,142,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7599,31,1,2,2,1,0,0,1,6,0,312,7,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7600,48,0,1,5,1,2,0,1,6,0,34,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7601,38,7,0,1,0,0,0,1,6,0,825,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7602,46,1,1,2,0,2,0,1,6,0,116,6,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7603,38,6,1,2,0,2,0,1,6,0,103,5,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7604,43,4,1,7,0,0,0,1,6,0,38,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7605,53,0,1,2,1,2,0,1,6,0,168,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7606,36,1,1,2,0,2,0,1,6,0,31,6,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7607,34,4,1,6,0,0,0,1,6,0,66,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7608,41,1,1,0,0,0,0,1,6,0,512,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7609,35,1,1,2,0,2,0,1,6,0,188,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7610,38,9,2,6,0,1,1,1,6,0,214,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7611,49,2,1,6,1,2,2,1,6,0,65,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7612,37,0,1,3,0,0,0,1,6,0,80,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7613,49,1,1,1,0,2,0,1,6,0,1980,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,1
7614,36,7,1,3,1,0,0,1,6,0,358,4,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7615,54,4,1,2,0,2,0,1,6,0,398,5,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7616,29,1,1,3,0,2,2,1,6,0,62,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7617,43,9,1,5,0,0,0,1,6,0,265,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7618,52,6,1,6,1,0,0,1,6,0,618,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7619,31,4,2,5,0,2,0,1,6,0,256,6,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7620,48,9,2,7,0,2,0,1,6,0,722,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,1
7621,39,1,1,2,0,0,0,1,6,0,199,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7622,38,7,1,3,0,0,0,1,6,0,510,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7623,37,0,2,6,0,2,0,1,6,0,355,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7624,47,9,1,2,0,0,0,1,6,0,150,5,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7625,39,1,1,0,0,2,0,1,6,0,159,4,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7626,29,4,2,6,0,0,0,1,6,0,170,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7627,34,3,0,1,0,0,0,1,6,0,243,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7628,52,6,2,6,1,2,2,1,6,0,140,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7629,29,1,2,2,0,0,0,1,6,0,267,14,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7630,36,1,1,7,1,2,0,1,6,0,219,4,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7631,54,1,1,7,1,0,0,1,6,0,67,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7632,33,9,3,5,1,0,0,1,6,0,112,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7633,47,0,1,6,1,0,0,1,6,0,216,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7634,59,1,0,0,0,0,0,1,6,0,167,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7635,38,9,0,5,0,2,2,1,6,0,78,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7636,45,1,1,2,1,0,0,1,6,0,222,9,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7637,41,9,2,5,0,0,0,1,6,0,363,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7638,44,7,1,2,0,2,0,1,6,0,109,4,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7639,32,7,2,3,0,0,0,1,6,0,67,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7640,55,9,1,6,0,0,0,1,6,0,41,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7641,47,9,0,3,0,0,0,1,6,0,156,5,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7642,32,1,1,2,0,2,0,1,6,0,108,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7643,27,1,1,1,0,2,0,1,6,0,408,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7644,35,1,1,3,0,2,2,1,6,0,272,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7645,59,9,1,2,0,0,0,1,6,0,135,9,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7646,35,9,1,1,0,0,0,1,6,0,107,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7647,33,6,2,0,0,2,0,1,6,0,742,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
7648,36,1,1,0,1,2,0,1,6,0,166,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
